title,budget,revenue,genres,top_cast,director,producers,composers,vote_average,release_month,runtime,vote_count
This Is Spinal Tap,2500000.0,4736202.0,"['Comedy', 'Music']","['Christopher Guest', 'Michael McKean', 'Harry Shearer']",Rob Reiner,['Karen Murphy'],"['Harry Shearer', 'Rob Reiner', 'Christopher Guest', 'Michael McKean']",7.6,5,82.0,413.0
Indiana Jones and the Last Crusade,48000000.0,474171806.0,"['Adventure', 'Action']","['Harrison Ford', 'Sean Connery', 'Denholm Elliott']",Steven Spielberg,"['Robert Watts', 'Arthur F. Repola']",['John Williams'],7.6,5,127.0,3221.0
Gandhi,22000000.0,77737889.0,"['Drama', 'History']","['Ben Kingsley', 'Candice Bergen', 'Edward Fox']",Richard Attenborough,"['Richard Attenborough', 'Terence A. Clegg']",[],7.4,11,191.0,730.0
The Unbearable Lightness of Being,17000000.0,10006806.0,"['Comedy', 'Romance']","['Daniel Day-Lewis', 'Juliette Binoche', 'Lena Olin']",Philip Kaufman,['Paul Zaentz'],['Mark Adler'],7.0,2,171.0,89.0
A Room with a View,3000000.0,20966644.0,"['Drama', 'Romance']","['Maggie Smith', 'Helena Bonham Carter', 'Denholm Elliott']",James Ivory,['Ismail Merchant'],['Richard Robbins'],6.9,12,117.0,164.0
Pink Floyd: The Wall,12000000.0,22244207.0,['Music'],"['Christine Hargreaves', 'James Laurenson', 'Eleanor David']",Alan Parker,['Alan Marshall'],[],7.7,7,95.0,363.0
The Killing Fields,14400000.0,34700291.0,"['War', 'Drama', 'History']","['Sam Waterston', 'Haing S. Ngor', 'Craig T. Nelson']",Roland Joffé,['David Puttnam'],['Mike Oldfield'],7.5,11,141.0,180.0
Forbidden Planet,1900000.0,3250000.0,"['Adventure', 'Science Fiction', 'Action']","['Walter Pidgeon', 'Anne Francis', 'Leslie Nielsen']",Fred M. Wilcox,['Nicholas Nayfack'],"['Bebe Barron', 'Louis Barron']",7.2,3,98.0,238.0
Butch Cassidy and the Sundance Kid,6000000.0,102308889.0,"['History', 'Drama', 'Western', 'Crime']","['Paul Newman', 'Robert Redford', 'Katharine Ross']",George Roy Hill,['John Foreman'],['Burt Bacharach'],7.4,9,110.0,659.0
"Paris, Texas",1746964.0,2181987.0,['Drama'],"['Harry Dean Stanton', 'Nastassja Kinski', 'Dean Stockwell']",Wim Wenders,"['Anatole Dauman', 'Don Guest']",['Ry Cooder'],7.7,5,147.0,282.0
When Harry Met Sally...,16000000.0,92823546.0,"['Comedy', 'Romance', 'Drama']","['Meg Ryan', 'Billy Crystal', 'Carrie Fisher']",Rob Reiner,"['Rob Reiner', 'Andrew Scheinman', 'Nora Ephron', 'Steve Nicolaides', 'Jeffrey Stott']","['Marc Shaiman', 'Thomas Richard Sharp']",7.3,7,96.0,974.0
Alien³,50000000.0,159773545.0,"['Science Fiction', 'Action', 'Horror']","['Sigourney Weaver', 'Charles S. Dutton', 'Charles Dance']",David Fincher,"['Gordon Carroll', 'Walter Hill', 'Sigourney Weaver', 'David Giler']",['Elliot Goldenthal'],6.2,5,114.0,1664.0
An American Werewolf in London,10000000.0,31973249.0,"['Horror', 'Comedy']","['David Naughton', 'Jenny Agutter', 'Griffin Dunne']",John Landis,['George Folsey Jr.'],['Elmer Bernstein'],7.2,8,97.0,571.0
The Birds,2500000.0,11403529.0,['Horror'],"['Tippi Hedren', 'Rod Taylor', 'Suzanne Pleshette']",Alfred Hitchcock,['Alfred Hitchcock'],['Bernard Herrmann'],7.3,3,119.0,959.0
Dracula,40000000.0,215862692.0,"['Romance', 'Horror']","['Gary Oldman', 'Winona Ryder', 'Anthony Hopkins']",Francis Ford Coppola,"['Francis Ford Coppola', 'Fred Fuchs']",['Wojciech Kilar'],7.1,11,128.0,1087.0
Candyman,6000000.0,25792310.0,"['Drama', 'Horror', 'Thriller']","['Virginia Madsen', 'Tony Todd', 'Xander Berkeley']",Bernard Rose,"['Clive Barker', 'Steve Golin']",[],6.2,10,99.0,303.0
Cape Fear,35000000.0,182300000.0,"['Crime', 'Thriller']","['Robert De Niro', 'Nick Nolte', 'Jessica Lange']",Martin Scorsese,"['Robert De Niro', 'Barbara De Fina']",[],7.0,11,128.0,692.0
Carrie,1800000.0,33800000.0,"['Horror', 'Thriller']","['Sissy Spacek', 'Piper Laurie', 'Amy Irving']",Brian De Palma,['Paul Monash'],['Pino Donaggio'],7.0,11,98.0,977.0
A Nightmare on Elm Street,1800000.0,25504513.0,['Horror'],"['John Saxon', 'Ronee Blakley', 'Heather Langenkamp']",Wes Craven,"['Robert Shaye', 'John Burrows', 'Sara Risher']",['Charles Bernstein'],7.2,11,91.0,1212.0
The Omen,2800000.0,60922980.0,"['Horror', 'Thriller']","['Gregory Peck', 'Lee Remick', 'David Warner']",Richard Donner,"['Harvey Bernhard', 'Charles Orme']",['Jerry Goldsmith'],7.2,6,111.0,485.0
Star Trek: First Contact,46000000.0,150000000.0,"['Science Fiction', 'Action', 'Adventure', 'Thriller']","['Patrick Stewart', 'Jonathan Frakes', 'Brent Spiner']",Jonathan Frakes,"['Rick Berman', 'Peter Lauritson']",['Jerry Goldsmith'],7.0,11,111.0,671.0
Sling Blade,1000000.0,24444121.0,['Drama'],"['Billy Bob Thornton', 'Dwight Yoakam', 'J.T. Walsh']",Billy Bob Thornton,"['David L. Bushell', 'Brandon Rosser']",['Daniel Lanois'],7.4,8,135.0,236.0
Jingle All the Way,60000000.0,129832389.0,"['Family', 'Comedy']","['Arnold Schwarzenegger', 'Phil Hartman', 'Sinbad']",Brian Levant,"['Chris Columbus', 'Mark Radcliffe', 'Michael Barnathan', 'Richard Vane']",['David Newman'],5.5,11,89.0,583.0
The Preacher's Wife,40000000.0,48093211.0,"['Fantasy', 'Drama', 'Comedy', 'Science Fiction', 'Romance', 'Family']","['Denzel Washington', 'Whitney Houston', 'Courtney B. Vance']",Penny Marshall,[],[],5.4,12,124.0,55.0
Ridicule,3000000.0,2503829.0,"['Comedy', 'Drama', 'Romance']","['Charles Berling', 'Jean Rochefort', 'Fanny Ardant']",Patrice Leconte,"['Frédéric Brillion', 'Philippe Carcassonne', 'Gilles Legrand']",['Antoine Duhamel'],7.4,5,102.0,30.0
101 Dalmatians,54000000.0,320689294.0,"['Comedy', 'Family']","['Glenn Close', 'Jeff Daniels', 'Joely Richardson']",Stephen Herek,"['John Hughes', 'Ricardo Mestres']",[],5.6,11,103.0,722.0
Die Hard 2,70000000.0,240031094.0,"['Action', 'Thriller']","['Bruce Willis', 'Bonnie Bedelia', 'William Atherton']",Renny Harlin,"['Joel Silver', 'Lawrence Gordon', 'Charles Gordon']",['Michael Kamen'],6.6,7,124.0,1920.0
Star Trek: The Motion Picture,35000000.0,139000000.0,"['Science Fiction', 'Adventure', 'Mystery']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",Robert Wise,"['Gene Roddenberry', 'Jon Povill']","['Jerry Goldsmith', 'Alexander Courage']",6.2,12,132.0,541.0
Star Trek VI: The Undiscovered Country,27000000.0,96900000.0,"['Science Fiction', 'Action', 'Adventure', 'Thriller']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",Nicholas Meyer,"['Steven-Charles Jaffe', 'Ralph Winter']",['Cliff Eidelman'],6.7,12,113.0,421.0
Star Trek V: The Final Frontier,30000000.0,70200000.0,"['Science Fiction', 'Action', 'Adventure', 'Thriller']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",William Shatner,['Harve Bennett'],['Jerry Goldsmith'],5.6,6,107.0,384.0
Star Trek II: The Wrath of Khan,12000000.0,96800000.0,"['Action', 'Adventure', 'Science Fiction', 'Thriller']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",Nicholas Meyer,['Robert Sallin'],['James Horner'],7.3,6,113.0,688.0
Star Trek III: The Search for Spock,18000000.0,87000000.0,"['Science Fiction', 'Action', 'Adventure', 'Thriller']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",Leonard Nimoy,['Harve Bennett'],['James Horner'],6.4,5,105.0,443.0
Star Trek IV: The Voyage Home,24000000.0,133000000.0,"['Science Fiction', 'Adventure']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",Leonard Nimoy,['Harve Bennett'],['Leonard Rosenman'],6.9,11,119.0,490.0
Batman Returns,80000000.0,280000000.0,"['Action', 'Fantasy']","['Michael Keaton', 'Danny DeVito', 'Michelle Pfeiffer']",Tim Burton,"['Tim Burton', 'Denise Di Novi']",['Danny Elfman'],6.6,6,126.0,1706.0
Young Guns,13000000.0,44726644.0,"['Crime', 'Action', 'Adventure', 'Drama', 'Western']","['Emilio Estevez', 'Kiefer Sutherland', 'Lou Diamond Phillips']",Christopher Cain,"['Joe Roth', 'Christopher Cain']",[],6.6,8,107.0,262.0
Grease,6000000.0,181813770.0,['Romance'],"['John Travolta', 'Olivia Newton-John', 'Stockard Channing']",Randal Kleiser,"['Allan Carr', 'Robert Stigwood', 'Neil A. Machlis']","['Warren Casey', 'Jim Jacobs']",7.2,7,110.0,1633.0
Grease 2,13200000.0,15171476.0,"['Comedy', 'Drama', 'Family', 'Music', 'Romance']","['Maxwell Caulfield', 'Michelle Pfeiffer', 'Lorna Luft']",Patricia Birch,['Robert Stigwood'],[],4.9,6,115.0,185.0
Marked for Death,12000000.0,46044400.0,"['Action', 'Thriller']","['Steven Seagal', 'Basil Wallace', 'Keith David']",Dwight H. Little,"['Michael Grais', 'Steven Seagal', 'Mark Victor']",['James Newton Howard'],5.6,10,94.0,100.0
Under Siege,35000000.0,156563139.0,"['Action', 'Thriller']","['Steven Seagal', 'Tommy Lee Jones', 'Gary Busey']",Andrew Davis,"['Arnon Milchan', 'Steven Reuther', 'Steven Seagal']",['Gary Chang'],6.1,10,103.0,405.0
Jaws,7000000.0,470654000.0,"['Horror', 'Thriller', 'Adventure']","['Roy Scheider', 'Robert Shaw', 'Richard Dreyfuss']",Steven Spielberg,"['David Brown', 'Richard D. Zanuck']",['John Williams'],7.5,6,124.0,2628.0
Jaws 2,20000000.0,187884007.0,"['Horror', 'Thriller']","['Roy Scheider', 'Lorraine Gary', 'Murray Hamilton']",Jeannot Szwarc,"['David Brown', 'Richard D. Zanuck']",['John Williams'],5.9,6,116.0,412.0
Jaws 3-D,20500000.0,87987055.0,"['Thriller', 'Horror']","['Dennis Quaid', 'Bess Armstrong', 'Simon MacCorkindale']",Joe Alves,['Rupert Hitzig'],['Alan Parker'],4.2,3,99.0,266.0
Mars Attacks!,70000000.0,101371017.0,"['Comedy', 'Fantasy', 'Science Fiction']","['Jack Nicholson', 'Glenn Close', 'Annette Bening']",Tim Burton,"['Tim Burton', 'Laurie Parker', 'Larry J. Franco']",['Danny Elfman'],6.1,12,106.0,1544.0
Citizen Ruth,3000000.0,153155.0,"['Drama', 'Comedy']","['Laura Dern', 'Swoosie Kurtz', 'Kurtwood Smith']",Alexander Payne,"['Cathy Konrad', 'Cary Woods']",[],6.8,12,104.0,27.0
Jerry Maguire,50000000.0,273552592.0,"['Comedy', 'Drama', 'Romance']","['Tom Cruise', 'Cuba Gooding Jr.', 'Renée Zellweger']",Cameron Crowe,"['James L. Brooks', 'Laurence Mark', 'Cameron Crowe', 'Richard Sakai']",[],6.7,12,139.0,941.0
Raising Arizona,6000000.0,29180280.0,"['Comedy', 'Crime']","['Nicolas Cage', 'Holly Hunter', 'Trey Wilson']",Ethan Coen,['Ethan Coen'],['Carter Burwell'],7.2,3,94.0,548.0
Marvin's Room,23000000.0,12803305.0,['Drama'],"['Diane Keaton', 'Meryl Streep', 'Leonardo DiCaprio']",Jerry Zaks,"['Robert De Niro', 'Jane Rosenthal', 'Scott Rudin']",['Rachel Portman'],6.6,12,98.0,130.0
Scream,14000000.0,173046663.0,"['Crime', 'Horror', 'Mystery']","['David Arquette', 'Neve Campbell', 'Courteney Cox']",Wes Craven,"['Cathy Konrad', 'Cary Woods']",['Marco Beltrami'],7.0,12,111.0,1520.0
The Last of the Mohicans,40000000.0,75505856.0,"['Action', 'Adventure', 'Drama', 'History', 'Romance', 'War']","['Daniel Day-Lewis', 'Madeleine Stowe', 'Russell Means']",Michael Mann,"['Hunt Lowry', 'Michael Mann']",[],7.1,9,112.0,747.0
Evita,55000000.0,141047179.0,"['History', 'Drama', 'Music']","['Madonna', 'Antonio Banderas', 'Jonathan Pryce']",Alan Parker,"['Alan Parker', 'Robert Stigwood', 'Andrew G. Vajna']",[],5.9,12,134.0,122.0
Turbulence,55000000.0,11466088.0,"['Action', 'Thriller', 'Crime']","['Ray Liotta', 'Lauren Holly', 'Brendan Gleeson']",Robert Butler,"['Martin Ransohoff', 'David Valdes']",['Shirley Walker'],5.2,1,100.0,63.0
Metro,55000000.0,31987563.0,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']","['Eddie Murphy', 'Kim Miyori', 'Art Evans']",Thomas Carter,['Roger Birnbaum'],['Steve Porcaro'],5.3,1,117.0,136.0
Dante's Peak,116000000.0,178127760.0,"['Action', 'Adventure', 'Thriller']","['Pierce Brosnan', 'Linda Hamilton', 'Jamie Renée Smith']",Roger Donaldson,"['Gale Anne Hurd', 'Joseph Singer']",['John Frizzell'],5.8,2,108.0,445.0
Prefontaine,8000000.0,589304.0,"['Drama', 'Romance']","['Jared Leto', 'R. Lee Ermey', ""Ed O'Neill""]",Steve James,[],[],6.7,1,106.0,21.0
Absolute Power,50000000.0,50068310.0,"['Crime', 'Drama', 'Thriller']","['Clint Eastwood', 'Gene Hackman', 'Ed Harris']",Clint Eastwood,"['Clint Eastwood', 'Michael Maurer', 'Karen S. Spiegel']","['Lennie Niehaus', 'Clint Eastwood']",6.4,2,121.0,226.0
Vegas Vacation,25000000.0,36400360.0,['Comedy'],"['Chevy Chase', ""Beverly D'Angelo"", 'Randy Quaid']",Stephen Kessler,['Jerry Weintraub'],['Joel McNeely'],6.0,2,93.0,175.0
Lost Highway,15000000.0,3675201.0,"['Drama', 'Thriller', 'Mystery']","['Bill Pullman', 'Patricia Arquette', 'John Roselius']",David Lynch,"['Tom Sternberg', 'Deepak Nayar', 'Mary Sweeney']",['Barry Adamson'],7.5,1,134.0,572.0
Rosewood,30000000.0,13130349.0,"['Drama', 'History']","['Ving Rhames', 'Jon Voight', 'Don Cheadle']",John Singleton,['Jon Peters'],['John Williams'],6.7,2,140.0,31.0
Donnie Brasco,35000000.0,41954997.0,"['Crime', 'Drama', 'Thriller']","['Johnny Depp', 'Al Pacino', 'Michael Madsen']",Mike Newell,"['Louis DiGiaimo', 'Barry Levinson', 'Mark Johnson', 'Gail Mutrux']",['Patrick Doyle'],7.4,2,127.0,1175.0
Kama Sutra - A Tale of Love,3000000.0,4109095.0,"['Drama', 'History', 'Romance']","['Indira Varma', 'Sarita Choudhury', 'Ramon Tikaram']",Mira Nair,[],[],5.7,9,117.0,36.0
Private Parts,28000000.0,41230799.0,"['Comedy', 'Drama']","['Howard Stern', 'Mary McCormack', 'Kelly Bishop']",Betty Thomas,"['Celia D. Costas', 'Daniel Goldberg', 'Joe Medjuck']",[],6.7,3,109.0,106.0
The Saint,68000000.0,118063304.0,"['Thriller', 'Action', 'Romance', 'Science Fiction', 'Adventure']","['Val Kilmer', 'Elisabeth Shue', 'Rade Serbedzija']",Phillip Noyce,"['Mace Neufeld', 'William J. MacDonald', 'Robert Evans', 'David Brown', 'Lis Kern']",['Graeme Revell'],5.9,4,116.0,310.0
Liar Liar,45000000.0,302710615.0,['Comedy'],"['Jim Carrey', 'Maura Tierney', 'Cary Elwes']",Tom Shadyac,['Brian Grazer'],['John Debney'],6.4,3,86.0,1456.0
Selena,20000000.0,60000000.0,['Drama'],"['Jennifer Lopez', 'Edward James Olmos', 'Constance Marie']",Gregory Nava,"['Moctesuma Esparza', 'Robert Katz']",['Dave Grusin'],7.1,3,127.0,115.0
The Devil's Own,90000000.0,140807547.0,"['Crime', 'Thriller', 'Drama']","['Harrison Ford', 'Brad Pitt', 'Margaret Colin']",Alan J. Pakula,"['Robert F. Colesberry', 'Lawrence Gordon']",['James Horner'],5.9,3,107.0,300.0
Cats Don't Dance,32000000.0,3566637.0,"['Animation', 'Comedy', 'Family', 'Music']","['Scott Bakula', 'Jasmine Guy', 'Natalie Cole']",Mark Dindal,[],[],7.1,3,75.0,25.0
Turbo: A Power Rangers Movie,10000000.0,17979739.0,"['Action', 'Adventure', 'Family', 'Fantasy', 'Science Fiction', 'Thriller']","['Johnny Yong Bosch', 'Nakia Burrise', 'Jason David Frank']",David Winning,['Jonathan Tzachor'],"['Shuki Levy', 'Rick Hromadka']",4.6,3,99.0,60.0
Anna Karenina,35000000.0,791830.0,"['Drama', 'Romance']","['Sophie Marceau', 'Sean Bean', 'Alfred Molina']",Bernard Rose,[],[],6.4,4,108.0,26.0
Anaconda,45000000.0,136885767.0,"['Adventure', 'Horror', 'Thriller']","['Jennifer Lopez', 'Ice Cube', 'Jon Voight']",Luis Llosa,"['Verna Harrah', 'Carole Little', 'Leonard Rabinowitz', 'Jack Epps Jr.']",['Randy Edelman'],4.8,4,89.0,624.0
Austin Powers: International Man of Mystery,16500000.0,67683989.0,"['Science Fiction', 'Comedy', 'Crime']","['Mike Myers', 'Elizabeth Hurley', 'Michael York']",Jay Roach,"['Demi Moore', 'Jennifer Todd', 'Suzanne Todd']",['George S. Clinton'],6.5,5,94.0,1033.0
Breakdown,36000000.0,50159144.0,"['Drama', 'Action', 'Thriller']","['Kurt Russell', 'J.T. Walsh', 'Kathleen Quinlan']",Jonathan Mostow,"['Dino De Laurentiis', 'Martha De Laurentiis']",['Basil Poledouris'],6.6,5,95.0,202.0
The Fifth Element,90000000.0,263920180.0,"['Adventure', 'Fantasy', 'Action', 'Thriller', 'Science Fiction']","['Bruce Willis', 'Gary Oldman', 'Ian Holm']",Luc Besson,['Patrice Ledoux'],['Eric Serra'],7.3,5,126.0,3962.0
Love! Valour! Compassion!,2000000.0,2900000.0,['Drama'],"['Jason Alexander', 'John Glover', 'Justin Kirk']",Joe Mantello,[],[],5.7,5,108.0,10.0
The Lost World: Jurassic Park,73000000.0,229074524.0,"['Adventure', 'Action', 'Science Fiction']","['Jeff Goldblum', 'Julianne Moore', 'Pete Postlethwaite']",Steven Spielberg,"['Gerald R. Molen', 'Colin Wilson']",['John Williams'],6.2,5,129.0,2528.0
Con Air,75000000.0,224012234.0,"['Action', 'Thriller', 'Crime']","['Nicolas Cage', 'John Cusack', 'John Malkovich']",Simon West,['Jerry Bruckheimer'],"['Trevor Rabin', 'Mark Mancina']",6.5,6,115.0,1289.0
Speed 2: Cruise Control,160000000.0,164508066.0,"['Action', 'Adventure', 'Thriller']","['Sandra Bullock', 'Jason Patric', 'Willem Dafoe']",Jan de Bont,"['Jan de Bont', 'Steve Perry', 'Michael Peyser']",['Mark Mancina'],4.1,6,121.0,439.0
Squeeze,500000.0,10300.0,"['Crime', 'Drama']","['Tyrone Burton', 'Eddie Cutanda', 'Phuong Duong']",Robert Patton-Spruill,[],[],6.0,6,95.0,1.0
Batman & Robin,125000000.0,238207122.0,"['Action', 'Crime', 'Fantasy']","['George Clooney', ""Chris O'Donnell"", 'Arnold Schwarzenegger']",Joel Schumacher,['Peter Macgregor-Scott'],['Elliot Goldenthal'],4.2,6,125.0,1447.0
Hercules,85000000.0,252712101.0,"['Animation', 'Family', 'Fantasy', 'Adventure', 'Comedy', 'Romance']","['Tate Donovan', 'Josh Keaton', 'Roger Bart']",John Musker,"['Ron Clements', 'John Musker', 'Alice Dewey', 'Noreen Tobin']",['Alan Menken'],7.3,6,93.0,1741.0
My Best Friend's Wedding,38000000.0,299288605.0,"['Comedy', 'Romance']","['Julia Roberts', 'Dermot Mulroney', 'Cameron Diaz']",P.J. Hogan,"['Jerry Zucker', 'Ronald Bass']",['James Newton Howard'],6.4,6,105.0,606.0
Contempt,900000.0,528428.0,['Drama'],"['Brigitte Bardot', 'Michel Piccoli', 'Jack Palance']",Jean-Luc Godard,"['Joseph E. Levine', 'Carlo Ponti', 'Georges de Beauregard']",['Georges Delerue'],7.5,10,103.0,138.0
Face/Off,80000000.0,245676146.0,"['Action', 'Crime', 'Science Fiction', 'Thriller']","['John Travolta', 'Nicolas Cage', 'Joan Allen']",John Woo,"['Barrie M. Osborne', 'Terence Chang', 'David Permut', 'Christopher Godsick']",['John Powell'],6.8,6,138.0,1612.0
Men in Black,90000000.0,589390539.0,"['Action', 'Adventure', 'Comedy', 'Science Fiction']","['Tommy Lee Jones', 'Will Smith', 'Linda Fiorentino']",Barry Sonnenfeld,"['Laurie MacDonald', 'Walter F. Parkes']",['Danny Elfman'],6.9,7,98.0,4521.0
A Simple Wish,28000000.0,8345056.0,"['Adventure', 'Comedy', 'Family', 'Fantasy']","['Martin Short', 'Kathleen Turner', 'Mara Wilson']",Michael Ritchie,[],[],5.5,7,86.0,46.0
Contact,90000000.0,171120329.0,"['Drama', 'Science Fiction', 'Mystery']","['Jodie Foster', 'Matthew McConaughey', 'James Woods']",Robert Zemeckis,"['Steve Starkey', 'Robert Zemeckis']",['Alan Silvestri'],7.2,7,150.0,1338.0
G.I. Jane,50000000.0,48169156.0,"['Action', 'Drama']","['Demi Moore', 'Viggo Mortensen', 'Anne Bancroft']",Ridley Scott,"['Ridley Scott', 'Demi Moore', 'Suzanne Todd', 'Roger Birnbaum']",['Trevor Jones'],6.0,8,125.0,404.0
Conan the Barbarian,20000000.0,79114085.0,"['Adventure', 'Fantasy', 'Action']","['Arnold Schwarzenegger', 'James Earl Jones', 'Max von Sydow']",John Milius,"['Raffaella De Laurentiis', 'Buzz Feitshans']",['Basil Poledouris'],6.6,4,129.0,663.0
Cop Land,15000000.0,44862187.0,"['Action', 'Crime', 'Drama']","['Sylvester Stallone', 'Harvey Keitel', 'Ray Liotta']",James Mangold,"['Cathy Konrad', 'Ezra Swerdlow', 'Cary Woods']",['Howard Shore'],6.6,8,104.0,384.0
Event Horizon,60000000.0,26673242.0,"['Horror', 'Science Fiction', 'Mystery']","['Laurence Fishburne', 'Sam Neill', 'Kathleen Quinlan']",Paul W.S. Anderson,"['Jeremy Bolt', 'Lawrence Gordon', 'Lloyd Levin']",['Michael Kamen'],6.4,8,96.0,752.0
Spawn,40000000.0,87840042.0,"['Action', 'Adventure', 'Fantasy', 'Horror', 'Science Fiction', 'Thriller']","['Michael Jai White', 'Martin Sheen', 'John Leguizamo']",Mark A.Z. Dippé,['Clint Goldman'],['Graeme Revell'],5.0,7,96.0,344.0
Air Bud,3000000.0,23144499.0,"['Comedy', 'Family', 'Drama']","['Kevin Zegers', 'Wendy Makkena', 'Michael Jeter']",Charles Martin Smith,[],[],5.3,8,98.0,108.0
Picture Perfect,19000000.0,44332015.0,"['Comedy', 'Romance']","['Jennifer Aniston', 'Jay Mohr', 'Kevin Bacon']",Glenn Gordon Caron,"['Erwin Stoff', 'Molly Madden']",['Carter Burwell'],5.1,8,105.0,114.0
Conspiracy Theory,75000000.0,136982834.0,"['Action', 'Drama', 'Mystery', 'Thriller']","['Mel Gibson', 'Julia Roberts', 'Patrick Stewart']",Richard Donner,"['Richard Donner', 'Joel Silver']",['Carter Burwell'],6.5,8,135.0,440.0
Steel,16000000.0,1686429.0,"['Science Fiction', 'Action', 'Adventure']","[""Shaquille O'Neal"", 'Annabeth Gish', 'Richard Roundtree']",Kenneth Johnson,['Quincy Jones'],['Mervyn Warren'],4.2,8,97.0,49.0
Mimic,30000000.0,25480490.0,"['Fantasy', 'Horror', 'Thriller']","['Mira Sorvino', 'Jeremy Northam', 'Giancarlo Giannini']",Guillermo del Toro,"['Ole Bornedal', 'B.J. Rack', 'Bob Weinstein']",['Marco Beltrami'],5.7,8,105.0,255.0
Air Force One,85000000.0,315156409.0,"['Action', 'Thriller']","['Harrison Ford', 'Gary Oldman', 'Glenn Close']",Wolfgang Petersen,"['Wolfgang Petersen', 'Gail Katz', 'Armyan Bernstein', 'Jonathan Shestack']",['Jerry Goldsmith'],6.2,7,124.0,859.0
One Eight Seven,20000000.0,5716080.0,"['Drama', 'Thriller']","['Samuel L. Jackson', 'John Heard', 'Kelly Rowan']",Kevin Reynolds,"['Bruce Davey', 'Stephen McEveety']",[],6.5,7,119.0,141.0
The Hunt for Red October,30000000.0,199200000.0,"['Action', 'Adventure', 'Thriller']","['Alec Baldwin', 'Sean Connery', 'Scott Glenn']",John McTiernan,['Mace Neufeld'],['Basil Poledouris'],7.2,3,134.0,971.0
L.A. Confidential,35000000.0,126216940.0,"['Crime', 'Drama', 'Mystery', 'Thriller']","['Kevin Spacey', 'Guy Pearce', 'Danny DeVito']",Curtis Hanson,"['Curtis Hanson', 'Arnon Milchan', 'Michael G. Nathanson']",['Jerry Goldsmith'],7.7,9,138.0,1340.0
Seven Years in Tibet,70000000.0,131457682.0,"['Adventure', 'Drama', 'History']","['Brad Pitt', 'Jamyang Jamtsho Wangchuk', 'David Thewlis']",Jean-Jacques Annaud,"['Jean-Jacques Annaud', 'Iain Smith', 'John H. Williams']",['John Williams'],7.0,9,136.0,644.0
Kiss the Girls,27000000.0,60527873.0,"['Drama', 'Mystery', 'Thriller', 'Crime']","['Morgan Freeman', 'Ashley Judd', 'Cary Elwes']",Gary Fleder,"['David Brown', 'Joe Wizan', 'Steve Wizan']",['Mark Isham'],6.2,10,115.0,353.0
